user_id,website_area
28754,Internet Explorer
28755,Internet Explorer
28756,Visual Basic
28756,Corporate Desktop Evaluation
28756,SiteBuilder Network Membership
28756,Internet Site Construction for Developers
28756,Support Desktop
28756,Internet Explorer
28757,Knowledge Base
28757,Microsoft.com Search
28758,Windows95 Support
28758,Windows NT Server
28758,Windows Family of OSs
28758,Knowledge Base
28758,Support Desktop
28758,End User Produced View
28758,isapi
28758,Microsoft.com Search
28759,Products 
28759,Microsoft.com Search
28760,IE Support
28760,isapi
28760,Internet Explorer
28761,Free Downloads
28761,International IE content
28762,SQL Server
28762,Internet Information Server News
28763,Java Strategy and Info
28763,Products 
28763,isapi
28763,Microsoft.com Search
28763,Windows95 Support
28763,Free Downloads
28763,Internet Site Construction for Developers
28763,Developer Workshop
28763,Knowledge Base
28763,Support Desktop
28763,Jakarta
28764,Microsoft.com Search
28765,Free Downloads
28765,Internet Explorer
28765,End User Produced View
28766,Free Downloads
28766,Windows Family of OSs
28767,Internet Explorer
28768,Free Downloads
28768,Internet Explorer
28768,Microsoft.com Search
28769,Free Downloads
28769,Windows NT Server
28769,Windows Family of OSs
28769,promo
28769,Microsoft.com Search
28770,MS Office Info
28771,Free Downloads
28771,Windows NT Server
28771,Windows Family of OSs
28771,Products 
28771,Internet Information Server
28771,Microsoft.com Search
28772,Microsoft Solution Providers
28772,Channel Resources
28772,Products 
28772,Sales Information (infobase)
28772,isapi
28772,Microsoft.com Search
28772,Canada
28772,Windows 95
28772,Windows Family of OSs
28772,Authorized Technical Education Center Program
28773,Windows95 Support
28773,Support Desktop
28773,isapi
28774,Web Site Builder's Gallery
28774,Internet Site Construction for Developers
28775,Free Downloads
28775,Windows95 Support
28775,Windows Family of OSs
28775,Knowledge Base
28775,Support Desktop
28775,Microsoft.com Search
28775,isapi
28776,Internet Explorer
28777,Industry Marketing Information (Vertical)
28777,Microsoft.com Search
28778,Knowledge Base
28778,Support Desktop
28778,Microsoft.com Search
28778,MS Access Support
28779,Products 
28779,Microsoft.com Search
28780,Windows Family of OSs
28780,Microsoft.com Search
28781,Microsoft.com Search
28782,IT Technical Information
28782,Support Desktop
28782,Microsoft.com Search
28783,MS Office Info
28784,MS Word News
28784,Internet Explorer
28784,Microsoft.com Search
28785,Internet Explorer
28785,isapi
28786,Windows95 Support
28786,Support Desktop
28786,Knowledge Base
28786,isapi
28786,NT Server Support
28787,MS Excel
28787,NT Workstation Support
28787,regwiz
28787,Windows NT Server
28787,MS Office Info
28787,Support Desktop
28787,Knowledge Base
28787,MS Excel Support
28788,Visual Basic
28788,Excel
28788,MS Excel
28788,SiteBuilder Network Membership
28788,MS Office Info
28789,Free Downloads
28789,Windows Family of OSs
28790,Free Downloads
28790,MSHome Kids Stuff
28791,Internet Site Construction for Developers
28791,Developer Workshop
28792,Windows 95
28792,Windows Family of OSs
28793,For Developers Only
28793,Interactive Media Technologies
28793,Developer Network
28793,Developer Workshop
28793,Microsoft.com Search
28793,Developer Media Development
28794,NetMeeting
28794,Free Downloads
28795,Support Network Program Information
28795,Sales Information (infobase)
28795,Microsoft.com Search
28795,regwiz
28795,Microsoft Home
28795,Windows NT Server
28795,misc
28795,Internet Service Providers
28795,Knowledge Base
28795,Support Desktop
28795,End User Produced View
28795,Internet Explorer
28796,Training
28797,MS Office Info
28797,Office Free Stuff
28797,Connecting Small Business
28798,IT Technical Information
28798,Free Downloads
28798,MS Proxy Server
28798,Support Desktop
28798,Microsoft.com Search
28798,Internet Explorer
28799,NT Workstation Support
28799,Support Desktop
28799,Knowledge Base
28799,isapi
28799,Microsoft.com Search
28800,Corporation Information
28800,About Microsoft 
28800,End User Produced View
28800,Connecting Small Business
28801,Free Downloads
28801,Developer Network
28801,Internet Explorer
28802,Free Downloads
28802,MS Proxy Server
28803,Web Site Builder's Gallery
28803,SP Referral (ART)
28804,Free Downloads
28804,MSHome Kids Stuff
28804,Product Catalog
28804,MS in Education
28804,Microsoft.com Search
28805,IE Support
28805,Internet Explorer
28806,Support Desktop
28806,isapi
28807,Free Downloads
28807,Internet Explorer
28808,Free Downloads
28809,Spain
28810,Developer Network
28811,Windows95 Support
28811,Free Downloads
28811,IE Support
28811,MS Money Information
28811,Knowledge Base
28811,Support Desktop
28811,Internet Explorer
28811,isapi
28812,Free Downloads
28813,sports
28813,Games
28813,Microsoft.com Search
28813,For Developers Only Info
28814,regwiz
28814,MS Office Info
28814,OutLook
28814,Office Free Stuff
28815,Free Downloads
28815,Windows95 Support
28815,Windows Family of OSs
28815,isapi
28816,Free Downloads
28816,Internet Explorer
28817,Free Downloads
28818,sports
28819,Web Site Builder's Gallery
28819,Typography Site
28819,SiteBuilder Network Membership
28819,Internet Site Construction for Developers
28820,Norway
28821,Corporation Information
28821,South Africa
28821,Microsoft.com Search
28822,Corporate Desktop Evaluation
28823,Windows95 Support
28823,Support Desktop
28823,Knowledge Base
28823,isapi
28823,End User Produced View
28824,Free Downloads
28824,MS in Education
28824,Internet Explorer
28825,Systems Management Server
28825,regwiz
28825,Knowledge Base
28825,SMSMGT Support
28825,Microsoft Press
28825,NT Server Support
28825,Office Free Stuff
28826,Microsoft Press
28826,End User Produced View
28827,Free Downloads
28827,Knowledge Base
28827,Internet Explorer
28827,isapi
28827,Australia
28828,Internet Site Construction for Developers
28829,Internet Explorer
28829,Microsoft.com Search
28830,Support Network Program Information
28830,Microsoft Home Essentials
28830,isapi
28830,N. American Automap
28830,Free Downloads
28830,Windows Family of OSs
28830,misc
28830,MS Office Info
28830,Support Desktop
28831,Developer Network
28831,Internet Explorer
28832,Free Downloads
28832,Windows 95
28832,Windows Family of OSs
28833,Windows Family of OSs
28833,Microsoft.com Search
28834,NT Workstation Support
28834,Support Desktop
28834,Knowledge Base
28834,isapi
28835,Free Downloads
28836,Products 
28837,Free Downloads
28837,Internet Explorer
28838,sports
28839,Free Downloads
28839,Typography Site
28840,Ireland
28841,Training
28841,isapi
28842,Internet Site Construction for Developers
28842,Microsoft.com Search
28843,Corporate Desktop Evaluation
28843,Mexico
28843,Latin America Region
28844,Free Downloads
28844,SiteBuilder Network Membership
28844,Internet Site Construction for Developers
28844,Support Desktop
28844,Internet Information Server
28845,Microsoft.com Search
28846,Free Downloads
28846,MS Site Builder Workshop
28846,International IE content
28846,Internet Site Construction for Developers
28846,Mexico
28846,Internet Explorer
28847,Italy
28847,Internet Explorer
28848,Free Downloads
28848,Internet Explorer
28849,Windows95 Support
28849,Windows 95
28849,Windows Family of OSs
28849,Windows CE
28849,Products 
28849,Knowledge Base
28849,End User Produced View
28850,Free Downloads
28850,Windows Family of OSs
28850,Products 
28851,MS Access News
28851,Products 
28852,Web Site Builder's Gallery
28852,SiteBuilder Network Membership
28852,Internet Site Construction for Developers
28853,Free Downloads
28853,NetMeeting
28853,Products 
28853,Internet Explorer
28854,Free Downloads
28854,Internet Explorer
28855,Web Site Builder's Gallery
28855,Internet Site Construction for Developers
28856,Executive Computing
28857,Visual Source Safe
28857,Internet Site Construction for Developers
28857,Visual Studio
28858,Free Downloads
28858,Internet Explorer
28859,Internet Explorer
28859,Job Openings
28859,isapi
28860,regwiz
28860,isapi
28861,Internet Explorer
28862,Support Desktop
28862,Internet Explorer
28863,Canada
28863,IT Technical Information
28863,Executive Computing
28863,Internet Site Construction for Developers
28863,MS in Education
28864,Internet Site Construction for Developers
28864,Developer Workshop
28865,End User Produced View
28866,MS Office News
28866,Products 
28866,Microsoft.com Search
28866,Internet Explorer
28867,Corporation Information
28867,Developer Network
28867,Industry Marketing Information (Vertical)
28867,Windows CE
28867,Products 
28867,Microsoft.com Search
28867,isapi
28867,Free Downloads
28867,SiteBuilder Network Membership
28867,Internet Site Construction for Developers
28867,MS Word News
28867,MS Office
28867,MS Word
28868,Corporation Information
28869,NT Server Support
28869,Microsoft.com Search
28870,Free Downloads
28870,Internet Explorer
28871,Web Site Builder's Gallery
28871,sports
28871,Internet Site Construction for Developers
28871,Games
28871,Internet Explorer
28872,Developer Network
28872,Windows Family of OSs
28872,SP Referral (ART)
28872,Products 
28872,isapi
28872,Microsoft.com Search
28872,Visual C
28873,Taiwan
28874,Web Site Builder's Gallery
28875,Internet Explorer
28876,MS Office
28876,MS Office Info
28876,Office Free Stuff
28877,Web Site Builder's Gallery
28877,Developer Workshop
28878,Windows Family of OSs
28878,Products 
28878,Windows NT Workstation
28879,International IE content
28880,Microsoft.com Search
28881,Canada
28881,Channel Resources
28881,Sales Information (infobase)
28882,Microsoft.com Search
28882,Internet Explorer
28883,Internet Explorer
28884,IE Support
28884,isapi
28885,Developer Workshop
28886,Free Downloads
28886,SP Referral (ART)
28886,misc
28886,Internet Explorer
28886,isapi
28887,MS Word News
28887,Internet Site Construction for Developers
28887,Developer Workshop
28887,isapi
28888,Windows Family of OSs
28888,Windows NT Workstation
28889,Germany
28890,Free Downloads
28890,Internet Site Construction for Developers
28890,Developer Workshop
28891,Microsoft.com Search
28892,Free Downloads
28892,Games
28893,Corporate Desktop Evaluation
28893,Free Downloads
28893,MS in Education
28893,Developer Workshop
28893,Microsoft.com Search
28894,Training
28895,Developer Workshop
28896,Web Site Builder's Gallery
28896,SP Referral (ART)
28896,Internet Explorer
28897,Internet Explorer
28898,Internet Site Construction for Developers
28899,Free Downloads
28899,Windows95 Support
28899,Windows Family of OSs
28899,Knowledge Base
28899,Microsoft.com Search
28900,Microsoft.com Search
28901,NT Workstation Support
28901,Knowledge Base
28901,Microsoft.com Search
28902,Free Downloads
28902,Support Desktop
28902,NT Server Support
28902,isapi
28902,Microsoft.com Search
28902,Internet Explorer
28903,Internet Security Framework
28903,Internet Development
28903,Internet Site Construction for Developers
28903,Developer Workshop
28903,security.
28904,IE Support
28904,Support Desktop
28904,Internet Explorer
28904,Microsoft.com Search
28904,N. American Automap
28905,Italy
28906,Free Downloads
28906,Corporation Information
28906,Products 
28906,Internet Explorer
28907,NetMeeting
28907,Products 
28907,Internet Service Providers
28907,Internet Explorer
28908,Developer Network
28908,Transaction Server
28908,Jakarta
28908,Visual C
28909,Support Desktop
28909,Knowledge Base
28910,Free Downloads
28910,Internet Explorer
28911,Internet Explorer
28912,Master Marketing Calendar
28912,Internet Explorer
28913,isapi
28913,Microsoft.com Search
28914,Industry Marketing Information (Vertical)
28914,Microsoft.com Search
28914,Internet Explorer
28915,Free Downloads
28915,Windows Family of OSs
28915,Internet Explorer
28916,Internet Explorer
28917,IE Support
28917,Support Desktop
28918,Access Development
28918,Internet Development
28918,MS Access
28918,Internet Service Providers
28918,Developer Workshop
28919,Internet Explorer
28920,Web Site Builder's Gallery
28921,Free Downloads
28921,Internet Explorer
28922,SiteBuilder Network Membership
28922,Microsoft Press
28922,Brazil
28922,Microsoft.com Search
28923,Web Site Builder's Gallery
28923,Support Network Program Information
28923,isapi
28923,Free Downloads
28923,regwiz
28923,Windows Family of OSs
28923,Internet Site Construction for Developers
28923,Support Desktop
28923,Internet Explorer
28924,Sweden
28925,Windows NT Server
28925,Products 
28925,Support Desktop
28925,Knowledge Base
28925,isapi
28925,Windows Hardware Testing
28926,SQL Server
28926,Games
28927,Windows Hardware Development
28928,Free Downloads
28928,Windows 95
28928,Windows Family of OSs
28929,Exchange Support
28929,Support Desktop
28929,isapi
28930,regwiz
28930,Products 
28930,MS Word
28931,Free Downloads
28931,Products 
28931,isapi
28931,Internet Explorer
28932,Windows95 Support
28932,Windows 95
28932,Windows Family of OSs
28932,End User Produced View
28933,Free Downloads
28933,Internet Explorer
28934,Free Downloads
28934,Corporate Desktop Evaluation
28934,Interactive Media Technologies
28934,Windows Family of OSs
28934,MS Office
28934,MS Office Info
28934,Internet Explorer
28934,Microsoft.com Search
28935,Training
28935,isapi
28936,Windows NT Server
28936,Windows Family of OSs
28936,Internet Explorer
28936,Windows NT Workstation
28937,Free Downloads
28937,MS Access
28937,MS Office
28937,Job Openings
28937,isapi
28938,Products 
28938,promo
28938,Internet Explorer
28939,Connecting Small Business
28940,Corporation Information
28940,Windows 95
28940,Windows Family of OSs
28940,MSHome Kids Stuff
28940,Products 
28940,Support Desktop
28940,Microsoft.com Search
28941,End User Produced View
28941,Microsoft.com Search
28942,International IE content
28943,Windows NT Server
28943,Windows Family of OSs
28943,NT Server Support
28943,Windows NT Workstation
28944,Free Downloads
28944,Internet Explorer
28945,Free Downloads
28945,MS Proxy Server
28946,Free Downloads
28946,IE Support
28946,MS Office Info
28946,Products 
28946,Internet Explorer
28946,Microsoft.com Search
28947,Products 
28947,Jakarta
28948,Sweden
28949,Free Downloads
28949,Windows95 Support
